student_id,age,education_level,country
S1204,44,Diploma,India
S1205,44,School,UK
S1206,19,PG,Australia
S1207,34,Diploma,UK
S1208,31,PG,Australia
S1209,29,PG,Canada
S1210,27,School,India
S1211,20,School,Canada
S1212,24,Diploma,Australia
S1213,22,UG,USA
S1214,19,School,USA
S1215,31,UG,USA
S1216,36,PG,India
S1217,34,UG,India
S1218,28,Diploma,UK
S1219,26,Diploma,Australia
S1220,28,School,Australia
S1221,41,PG,USA
S1222,40,PG,Canada
S1223,28,UG,USA
S1224,29,Diploma,Canada
S1225,30,Diploma,Australia
S1226,42,PG,Australia
S1227,28,School,India
S1228,33,UG,India
S1229,36,Diploma,Australia
S1230,38,School,Australia
S1231,43,Diploma,Canada
S1232,23,Diploma,UK
S1233,41,PG,Australia
S1234,40,UG,USA
S1235,38,PG,USA
S1236,45,Diploma,Canada
S1237,36,PG,UK
S1238,41,School,Canada
S1239,34,UG,Canada
S1240,32,School,UK
S1241,27,UG,India
S1242,22,Diploma,USA
S1243,34,PG,Canada
S1244,21,UG,Canada
S1245,31,Diploma,USA
S1246,38,Diploma,UK
S1247,26,PG,India
S1248,31,PG,India
S1249,22,UG,USA
S1250,32,School,Australia
S1251,20,PG,USA
S1252,39,Diploma,Australia
S1253,21,UG,Canada
S1254,22,Diploma,India
S1255,26,UG,Australia
S1256,26,School,India
S1257,21,Diploma,India
S1258,32,Diploma,Australia
S1259,28,School,USA
S1260,43,PG,UK
S1261,27,School,USA
S1262,37,School,Australia
S1263,20,UG,Canada
S1264,40,Diploma,USA
S1265,38,Diploma,India
S1266,35,Diploma,India
S1267,24,UG,Canada
S1268,29,PG,Australia
S1269,39,PG,UK
S1270,42,UG,UK
S1271,29,UG,India
S1272,40,UG,UK
S1273,18,School,Canada
S1274,27,Diploma,USA
S1275,44,UG,USA
S1276,28,School,UK
S1277,21,PG,Canada
S1278,21,UG,India
S1279,35,PG,Australia
S1280,31,School,India
S1281,40,PG,Canada
S1282,28,Diploma,USA
S1283,41,PG,India
S1284,22,School,USA
S1285,42,UG,India
S1286,41,UG,UK
S1287,18,School,USA
S1288,23,Diploma,UK
S1289,37,PG,Australia
S1290,36,PG,UK
S1291,32,Diploma,India
S1292,43,Diploma,Canada
S1293,26,PG,Australia
S1294,41,School,Australia
S1295,25,UG,India
S1296,26,School,UK
S1297,21,PG,Australia
S1298,40,PG,India
S1299,42,UG,UK
S1300,31,UG,Canada
S1301,31,School,UK
S1302,19,School,Canada
S1303,29,Diploma,Australia
S1304,27,PG,Canada
S1305,44,Diploma,Australia
S1306,39,PG,USA
S1307,28,UG,Canada
S1308,24,School,India
S1309,23,PG,India
S1310,38,Diploma,India
S1311,40,UG,Australia
S1312,44,PG,India
S1313,33,Diploma,USA
S1314,19,PG,Australia
S1315,23,Diploma,India
S1316,45,School,UK
S1317,34,PG,Canada
S1318,34,School,UK
S1319,30,PG,Australia
S1320,28,PG,Australia
S1321,20,UG,USA
S1322,31,Diploma,USA
S1323,40,UG,Canada
S1324,18,UG,USA
S1325,24,School,Australia
S1326,40,UG,India
S1327,38,Diploma,Australia
S1328,40,School,India
S1329,32,School,India
S1330,35,School,UK
S1331,30,School,USA
S1332,33,School,USA
S1333,31,Diploma,India
S1334,40,School,India
S1335,35,UG,Australia
S1336,19,Diploma,UK
S1337,20,Diploma,UK
S1338,24,PG,Australia
S1339,23,Diploma,UK
S1340,30,UG,USA
S1341,31,Diploma,India
S1342,33,UG,India
S1343,40,Diploma,Australia
S1344,34,UG,UK
S1345,22,UG,UK
S1346,33,UG,USA
S1347,24,UG,Australia
S1348,33,School,Canada
S1349,42,Diploma,USA
S1350,34,UG,India
S1351,19,School,Canada
S1352,25,Diploma,Canada
S1353,39,Diploma,Australia
S1354,30,School,USA
S1355,23,School,Canada
S1356,29,Diploma,Canada
S1357,30,PG,India
S1358,39,PG,India
S1359,42,UG,USA
S1360,33,Diploma,USA
S1361,37,PG,Canada
S1362,28,School,Canada
S1363,28,School,India
S1364,18,Diploma,USA
S1365,43,UG,USA
S1366,39,School,Canada
S1367,41,School,USA
S1368,23,Diploma,Canada
S1369,37,School,India
S1370,33,UG,UK
S1371,22,School,India
S1372,40,PG,USA
S1373,43,UG,Australia
S1374,27,UG,India
S1375,34,PG,Canada
S1376,28,Diploma,USA
S1377,33,PG,USA
S1378,39,PG,India
S1379,18,UG,USA
S1380,38,Diploma,India
S1381,25,UG,USA
S1382,29,School,UK
S1383,28,School,India
S1384,32,UG,India
S1385,43,School,Australia
S1386,40,UG,Australia
S1387,32,Diploma,Canada
S1388,42,UG,UK
S1389,20,UG,Canada
S1390,43,UG,India
S1391,31,PG,UK
S1392,25,UG,Australia
S1393,33,PG,UK
S1394,25,School,USA
S1395,42,PG,India
S1396,22,PG,USA
S1397,39,PG,USA
S1398,23,PG,Australia
S1399,19,School,UK
S1400,36,School,India
S1401,38,UG,UK
S1402,39,Diploma,Canada
S1403,42,UG,Australia
S1404,40,PG,Canada
S1405,40,Diploma,Canada
S1406,45,Diploma,Australia
S1407,39,School,India
S1408,22,PG,India
S1409,36,School,India
S1410,35,PG,USA
S1411,23,Diploma,Canada
S1412,22,UG,India
S1413,37,Diploma,Australia
S1414,18,UG,India
S1415,28,PG,UK
S1416,31,School,USA
S1417,44,UG,Canada
S1418,31,School,USA
S1419,37,Diploma,Australia
S1420,21,Diploma,USA
S1421,27,School,UK
S1422,27,PG,Australia
S1423,43,Diploma,Canada
S1424,31,School,India
S1425,36,School,Canada
S1426,30,Diploma,Canada
S1427,42,PG,UK
S1428,24,School,India
S1429,22,School,Canada
S1430,36,UG,USA
S1431,34,UG,Australia
S1432,35,PG,UK
S1433,22,Diploma,USA
S1434,39,School,Australia
S1435,44,UG,Australia
S1436,40,PG,India
S1437,43,Diploma,USA
S1438,20,PG,UK
S1439,38,PG,Australia
S1440,42,School,USA
S1441,33,Diploma,Australia
S1442,41,School,Canada
S1443,21,Diploma,UK
S1444,39,UG,Canada
S1445,31,Diploma,Canada
S1446,38,PG,Australia
S1447,38,PG,Canada
S1448,42,UG,India
S1449,31,School,USA
S1450,33,Diploma,India
S1451,37,UG,India
S1452,32,Diploma,Australia
S1453,44,UG,UK
S1454,32,UG,USA
S1455,19,School,Canada
S1456,40,UG,Canada
S1457,33,School,Australia
S1458,43,School,Australia
S1459,19,Diploma,India
S1460,22,School,Canada
S1461,19,PG,USA
S1462,32,School,USA
S1463,43,School,India
S1464,33,Diploma,India
S1465,41,School,India
S1466,38,PG,UK
S1467,42,PG,UK
S1468,29,Diploma,Canada
S1469,30,School,UK
S1470,42,UG,Canada
S1471,20,UG,UK
S1472,19,PG,USA
S1473,39,PG,USA
S1474,38,Diploma,Canada
S1475,30,PG,UK
S1476,23,PG,Australia
S1477,32,UG,Canada
S1478,18,PG,USA
S1479,31,PG,UK
S1480,31,Diploma,Canada
S1481,26,School,India
S1482,34,School,USA
S1483,42,Diploma,USA
S1484,28,School,Australia
S1485,40,School,Australia
S1486,29,UG,UK
S1487,36,PG,Australia
S1488,45,School,Canada
S1489,45,Diploma,USA
S1490,23,PG,Australia
S1491,22,PG,India
S1492,44,UG,USA
S1493,44,UG,Australia
S1494,34,Diploma,Canada
S1495,32,UG,India
S1496,31,UG,India
S1497,27,Diploma,Australia
S1498,37,School,India
S1499,20,School,UK
S1500,21,PG,USA
S1501,40,PG,India
S1502,37,School,India
S1503,21,PG,India
S1504,23,School,Australia
S1505,37,UG,USA
S1506,43,PG,USA
S1507,45,UG,Australia
S1508,41,Diploma,USA
S1509,41,Diploma,Australia
S1510,24,UG,Canada
S1511,35,PG,UK
S1512,21,PG,Canada
S1513,41,PG,Australia
S1514,27,UG,India
S1515,42,UG,Canada
S1516,27,PG,USA
S1517,22,Diploma,Canada
S1518,42,Diploma,India
S1519,44,UG,USA
S1520,25,PG,UK
S1521,45,PG,USA
S1522,19,School,India
S1523,35,PG,UK
S1524,24,UG,India
S1525,19,PG,India
S1526,37,Diploma,Canada
S1527,37,UG,USA
S1528,35,Diploma,Canada
S1529,23,PG,UK
S1530,33,PG,UK
S1531,39,UG,Canada
S1532,35,Diploma,UK
S1533,39,UG,Australia
S1534,34,Diploma,India
S1535,39,UG,Canada
S1536,37,Diploma,Canada
S1537,21,UG,USA
S1538,41,UG,India
S1539,41,School,USA
S1540,41,Diploma,India
S1541,43,Diploma,India
S1542,44,Diploma,Australia
S1543,20,UG,USA
S1544,45,PG,USA
S1545,43,Diploma,India
S1546,40,Diploma,Australia
S1547,36,UG,USA
S1548,41,UG,USA
S1549,38,School,Canada
S1550,40,Diploma,Australia
S1551,18,PG,India
S1552,31,Diploma,USA
S1553,37,School,Australia
S1554,29,Diploma,India
S1555,40,UG,India
S1556,19,School,India
S1557,30,UG,India
S1558,21,UG,India
S1559,32,UG,Canada
S1560,19,UG,India
S1561,28,UG,India
S1562,45,UG,USA
S1563,40,School,Canada
S1564,35,UG,India
S1565,44,UG,USA
S1566,37,UG,Australia
S1567,19,PG,USA
S1568,44,UG,USA
S1569,21,Diploma,Australia
S1570,41,School,USA
S1571,37,Diploma,UK
S1572,37,Diploma,UK
S1573,35,School,Canada
S1574,32,School,Canada
S1575,29,School,India
S1576,32,School,India
S1577,30,UG,Australia
S1578,28,Diploma,India
S1579,44,UG,UK
S1580,38,UG,India
S1581,35,PG,Canada
S1582,45,PG,Australia
S1583,26,School,USA
S1584,24,PG,Canada
S1585,42,School,UK
S1586,36,Diploma,UK
S1587,45,School,India
S1588,19,School,UK
S1589,30,UG,Canada
S1590,33,School,Canada
S1591,23,PG,Canada
S1592,36,School,UK
S1593,24,School,India
S1594,20,School,UK
S1595,20,UG,UK
S1596,20,Diploma,Australia
S1597,24,School,UK
S1598,28,Diploma,India
S1599,42,UG,India
S1600,33,Diploma,UK
S1601,37,School,Australia
S1602,37,PG,UK
S1603,22,School,Canada
S1604,45,UG,USA
S1605,31,UG,USA
S1606,24,PG,India
S1607,26,PG,USA
S1608,29,Diploma,Australia
S1609,37,School,India
S1610,36,Diploma,Australia
S1611,27,School,USA
S1612,45,Diploma,Canada
S1613,32,UG,Australia
S1614,23,UG,Australia
S1615,35,PG,India
S1616,30,School,India
S1617,37,UG,USA
S1618,29,UG,UK
S1619,25,PG,Canada
S1620,18,PG,India
S1621,22,PG,India
S1622,25,School,Canada
S1623,22,School,India
S1624,27,School,Australia
S1625,28,PG,India
S1626,21,UG,Australia
S1627,40,Diploma,India
S1628,32,UG,UK
S1629,36,UG,UK
S1630,36,PG,USA
S1631,28,School,India
S1632,24,UG,UK
S1633,44,School,Australia
S1634,24,School,Australia
S1635,44,PG,India
S1636,18,School,India
S1637,41,Diploma,UK
S1638,43,PG,UK
S1639,21,School,Australia
S1640,36,PG,UK
S1641,19,PG,Canada
S1642,43,UG,UK
S1643,24,School,Australia
S1644,34,School,Canada
S1645,31,PG,USA
S1646,41,School,Canada
S1647,37,PG,UK
S1648,45,UG,USA
S1649,36,School,India
S1650,38,Diploma,Canada
S1651,33,PG,USA
S1652,35,Diploma,India
S1653,35,School,UK
S1654,33,PG,UK
S1655,25,School,USA
S1656,44,PG,USA
S1657,45,School,Canada
S1658,40,Diploma,India
S1659,43,PG,India
S1660,20,UG,Canada
S1661,31,Diploma,Canada
S1662,35,UG,Canada
S1663,42,School,USA
S1664,29,School,Australia
S1665,39,Diploma,Australia
S1666,31,UG,Canada
S1667,35,Diploma,India
S1668,20,School,Canada
S1669,38,School,UK
S1670,27,School,India
S1671,29,UG,USA
S1672,40,Diploma,Australia
S1673,39,Diploma,India
S1674,29,Diploma,Australia
S1675,21,Diploma,UK
S1676,28,UG,USA
S1677,24,Diploma,Australia
S1678,30,School,Canada
S1679,37,UG,Australia
S1680,23,Diploma,India
S1681,21,PG,Canada
S1682,36,UG,Canada
S1683,31,School,Australia
S1684,44,Diploma,Canada
S1685,27,School,USA
S1686,29,School,India
S1687,33,UG,India
S1688,21,Diploma,Australia
S1689,36,PG,Canada
S1690,39,UG,USA
S1691,23,UG,USA
S1692,21,PG,UK
S1693,27,Diploma,USA
S1694,39,PG,USA
S1695,41,School,UK
S1696,41,PG,India
S1697,29,School,India
S1698,45,PG,Australia
S1699,23,Diploma,Australia
S1700,32,PG,Australia
S1701,26,Diploma,USA
S1702,38,Diploma,USA
S1703,21,UG,UK
S1704,45,Diploma,Australia
S1705,34,Diploma,Canada
S1706,20,PG,India
S1707,27,School,Canada
S1708,24,School,UK
S1709,23,Diploma,Australia
S1710,19,PG,Australia
S1711,21,UG,Australia
S1712,18,School,Australia
S1713,29,UG,Canada
S1714,28,School,India
S1715,24,UG,Australia
S1716,33,PG,Canada
S1717,33,UG,UK
S1718,40,UG,Canada
S1719,39,PG,UK
S1720,40,Diploma,Australia
S1721,39,School,Australia
S1722,20,UG,Canada
S1723,20,PG,Australia
S1724,20,UG,India
S1725,29,PG,UK
S1726,33,Diploma,UK
S1727,36,School,India
S1728,33,PG,India
S1729,26,UG,UK
S1730,33,PG,USA
S1731,39,UG,Canada
S1732,34,School,UK
S1733,44,School,USA
S1734,35,PG,UK
S1735,31,PG,USA
S1736,29,School,Canada
S1737,36,PG,UK
S1738,33,PG,USA
S1739,40,Diploma,UK
S1740,25,PG,Canada
S1741,19,Diploma,UK
S1742,22,PG,USA
S1743,31,Diploma,India
S1744,23,Diploma,India
S1745,28,PG,UK
S1746,41,Diploma,Canada
S1747,22,UG,USA
S1748,32,Diploma,Canada
S1749,21,School,USA
S1750,24,Diploma,UK
S1751,22,UG,UK
S1752,43,Diploma,India
S1753,44,School,Australia
S1754,28,UG,Australia
S1755,27,UG,Australia
S1756,40,School,UK
S1757,27,School,India
S1758,26,School,Canada
S1759,43,UG,Canada
S1760,18,School,Australia
S1761,31,School,Australia
S1762,40,Diploma,India
S1763,33,School,UK
S1764,42,School,Canada
S1765,42,School,UK
S1766,42,PG,UK
S1767,45,School,UK
S1768,43,Diploma,Australia
S1769,23,UG,UK
S1770,24,School,USA
S1771,33,Diploma,India
S1772,29,Diploma,USA
S1773,23,Diploma,USA
S1774,33,Diploma,India
S1775,22,PG,India
S1776,42,School,Canada
S1777,36,UG,USA
S1778,36,Diploma,UK
S1779,19,School,Canada
S1780,32,School,India
S1781,41,Diploma,India
S1782,40,PG,Australia
S1783,18,School,Australia
S1784,36,School,India
S1785,28,School,India
S1786,26,PG,USA
S1787,45,PG,India
S1788,30,Diploma,UK
S1789,41,PG,UK
S1790,30,PG,USA
S1791,34,UG,Australia
S1792,39,School,USA
S1793,21,PG,India
S1794,39,UG,Canada
S1795,28,Diploma,UK
S1796,35,UG,India
S1797,26,UG,Australia
S1798,36,PG,Canada
S1799,29,UG,UK
S1800,23,UG,Canada
S1801,41,School,USA
S1802,42,School,USA
S1803,33,Diploma,Canada
S1804,28,School,Australia
S1805,26,PG,India
S1806,39,PG,UK
S1807,22,School,Australia
S1808,40,School,Canada
S1809,28,School,India
S1810,26,School,India
S1811,45,Diploma,India
S1812,41,School,Australia
S1813,24,UG,Canada
S1814,36,Diploma,Canada
S1815,42,PG,USA
S1816,27,Diploma,Canada
S1817,20,School,Australia
S1818,26,School,Canada
S1819,32,Diploma,UK
S1820,41,Diploma,UK
S1821,31,Diploma,Australia
S1822,28,School,UK
S1823,40,School,USA
S1824,25,PG,USA
S1825,18,UG,India
S1826,28,Diploma,India
S1827,43,UG,Australia
S1828,32,School,Australia
S1829,45,PG,Australia
S1830,26,Diploma,USA
S1831,21,PG,Australia
S1832,23,School,Australia
S1833,39,Diploma,Canada
S1834,18,UG,India
S1835,26,Diploma,UK
S1836,22,UG,USA
S1837,23,UG,USA
S1838,35,UG,USA
S1839,33,UG,USA
S1840,20,Diploma,India
S1841,43,UG,Australia
S1842,24,School,Australia
S1843,41,School,Canada
S1844,21,UG,India
S1845,24,School,Australia
S1846,31,PG,USA
S1847,26,PG,Australia
S1848,41,PG,India
S1849,39,PG,Canada
S1850,23,School,UK
S1851,41,Diploma,USA
S1852,40,UG,Australia
S1853,44,School,Canada
S1854,19,School,Canada
S1855,39,Diploma,Canada
S1856,44,UG,Australia
S1857,26,PG,India
S1858,41,PG,India
S1859,32,PG,Australia
S1860,42,Diploma,Australia
S1861,32,PG,Canada
S1862,18,School,UK
S1863,35,Diploma,India
S1864,27,Diploma,USA
S1865,44,School,Australia
S1866,45,Diploma,Canada
S1867,44,School,UK
S1868,36,PG,India
S1869,29,PG,Australia
S1870,40,PG,USA
S1871,27,UG,India
S1872,38,PG,Canada
S1873,22,UG,USA
S1874,43,Diploma,Australia
S1875,35,School,Canada
S1876,37,UG,UK
S1877,37,School,Australia
S1878,19,UG,Canada
S1879,28,School,UK
S1880,33,PG,Australia
S1881,24,PG,Australia
S1882,41,UG,UK
S1883,37,Diploma,Canada
S1884,32,Diploma,USA
S1885,40,Diploma,Canada
S1886,19,UG,Canada
S1887,18,UG,India
S1888,43,UG,UK
S1889,41,UG,Canada
S1890,24,Diploma,India
S1891,23,Diploma,India
S1892,33,Diploma,Australia
S1893,31,Diploma,USA
S1894,24,UG,USA
S1895,45,Diploma,India
S1896,30,Diploma,Canada
S1897,18,School,Canada
S1898,36,School,UK
S1899,18,PG,UK
S1900,41,Diploma,USA
S1901,22,PG,Canada
S1902,37,Diploma,UK
S1903,31,School,India
S1904,43,PG,UK
S1905,29,PG,Canada
S1906,42,School,UK
S1907,27,Diploma,USA
S1908,25,School,USA
S1909,29,School,India
S1910,33,PG,India
S1911,34,UG,Australia
S1912,23,UG,Australia
S1913,42,School,India
S1914,20,Diploma,USA
S1915,42,Diploma,Australia
S1916,28,PG,Australia
S1917,32,UG,Australia
S1918,18,UG,USA
S1919,34,PG,UK
S1920,18,UG,UK
S1921,41,Diploma,India
S1922,34,UG,Australia
S1923,33,School,USA
S1924,23,PG,UK
S1925,28,Diploma,Canada
S1926,40,UG,Canada
S1927,19,PG,India
S1928,45,Diploma,UK
S1929,40,PG,USA
S1930,20,School,Canada
S1931,36,UG,UK
S1932,31,School,Canada
S1933,23,School,Canada
S1934,32,School,USA
S1935,36,School,UK
S1936,38,PG,India
S1937,23,UG,India
S1938,35,PG,Canada
S1939,31,School,UK
S1940,36,PG,USA
S1941,43,UG,India
S1942,32,PG,USA
S1943,30,School,UK
S1944,44,Diploma,UK
S1945,22,School,USA
S1946,29,UG,USA
S1947,21,Diploma,Canada
S1948,23,Diploma,Canada
S1949,30,Diploma,UK
S1950,41,School,Canada
S1951,27,PG,USA
S1952,21,Diploma,USA
S1953,24,UG,India
S1954,33,PG,Australia
S1955,35,PG,Australia
S1956,45,School,USA
S1957,24,School,India
S1958,28,PG,Australia
S1959,31,Diploma,India
S1960,20,PG,USA
S1961,29,School,Australia
S1962,45,PG,USA
S1963,39,PG,Australia
S1964,45,UG,India
S1965,31,PG,UK
S1966,23,Diploma,India
S1967,26,Diploma,Australia
S1968,40,PG,India
S1969,38,UG,India
S1970,27,School,India
S1971,41,UG,Australia
S1972,40,School,USA
S1973,34,PG,Canada
S1974,21,PG,UK
S1975,32,School,USA
S1976,31,PG,UK
S1977,43,PG,India
S1978,25,Diploma,USA
S1979,43,PG,India
S1980,31,UG,UK
S1981,37,UG,USA
S1982,19,UG,Canada
S1983,28,PG,USA
S1984,25,School,Canada
S1985,19,School,UK
S1986,29,School,USA
S1987,33,School,India
S1988,33,UG,USA
S1989,19,PG,Australia
S1990,32,Diploma,Canada
S1991,34,UG,USA
S1992,45,PG,India
S1993,38,Diploma,Australia
S1994,27,Diploma,UK
S1995,39,PG,Australia
S1996,31,PG,India
S1997,35,School,Australia
S1998,21,School,UK
S1999,18,PG,Canada
S2000,36,Diploma,UK
S2001,26,PG,USA
S2002,39,School,India
S2003,20,School,USA
S2004,24,School,Australia
S2005,28,PG,India
S2006,45,Diploma,Canada
S2007,20,PG,USA
S2008,29,Diploma,UK
S2009,26,UG,USA
S2010,43,School,UK
S2011,31,Diploma,India
S2012,41,Diploma,USA
S2013,31,School,USA
S2014,32,School,UK
S2015,21,PG,UK
S2016,42,PG,India
S2017,40,School,Canada
S2018,31,UG,UK
S2019,20,UG,India
S2020,22,School,India
S2021,35,UG,India
S2022,32,PG,UK
S2023,33,Diploma,India
S2024,26,Diploma,Australia
S2025,41,Diploma,India
S2026,43,School,USA
S2027,25,School,Australia
S2028,26,Diploma,Australia
S2029,29,PG,Canada
S2030,20,PG,UK
S2031,34,Diploma,India
S2032,21,Diploma,UK
S2033,29,Diploma,Canada
S2034,34,School,Australia
S2035,18,School,Australia
S2036,40,School,India
S2037,34,School,India
S2038,25,UG,USA
S2039,21,PG,UK
S2040,43,School,USA
S2041,30,UG,Canada
S2042,28,School,Australia
S2043,27,UG,India
S2044,35,Diploma,USA
S2045,21,UG,UK
S2046,24,Diploma,India
S2047,45,PG,Canada
S2048,20,PG,UK
S2049,20,UG,USA
S2050,41,School,UK
S2051,21,School,UK
S2052,19,UG,USA
S2053,38,Diploma,Australia
S2054,21,Diploma,Australia
S2055,33,PG,India
S2056,35,UG,USA
S2057,27,UG,Canada
S2058,44,UG,USA
S2059,18,UG,India
S2060,29,UG,UK
S2061,30,UG,India
S2062,33,School,Canada
S2063,26,Diploma,India
S2064,21,Diploma,India
S2065,33,Diploma,UK
S2066,18,UG,USA
S2067,44,PG,Australia
S2068,26,Diploma,UK
S2069,18,Diploma,India
S2070,38,UG,Australia
S2071,39,Diploma,Canada
S2072,36,PG,USA
S2073,24,School,UK
S2074,19,Diploma,UK
S2075,19,School,Australia
S2076,19,UG,Australia
S2077,45,School,India
S2078,22,School,India
S2079,31,Diploma,India
S2080,21,Diploma,Canada
S2081,19,UG,UK
S2082,37,UG,India
S2083,37,Diploma,Australia
S2084,36,UG,USA
S2085,27,UG,Canada
S2086,29,PG,UK
S2087,27,School,India
S2088,19,UG,USA
S2089,33,UG,Australia
S2090,29,Diploma,USA
S2091,20,School,Canada
S2092,26,Diploma,Canada
S2093,28,Diploma,Canada
S2094,44,PG,India
S2095,43,Diploma,Australia
S2096,43,Diploma,UK
S2097,38,PG,UK
S2098,45,UG,India
S2099,33,Diploma,USA
S2100,20,PG,Canada
S2101,41,School,Canada
S2102,26,PG,Canada
S2103,29,School,USA
S2104,19,UG,Australia
S2105,32,PG,Canada
S2106,35,Diploma,Canada
S2107,19,PG,Canada
S2108,19,PG,Canada
S2109,23,UG,India
S2110,18,UG,Canada
S2111,32,UG,Canada
S2112,23,UG,Canada
S2113,37,PG,India
S2114,35,UG,India
S2115,20,School,India
S2116,39,UG,Canada
S2117,44,School,UK
S2118,23,School,USA
S2119,20,Diploma,UK
S2120,20,PG,Australia
S2121,20,School,UK
S2122,32,PG,Australia
S2123,21,School,Australia
S2124,23,PG,India
S2125,45,Diploma,Australia
S2126,28,PG,Canada
S2127,25,Diploma,Australia
S2128,42,School,USA
S2129,26,PG,UK
S2130,39,UG,UK
S2131,24,PG,Canada
S2132,27,School,Australia
S2133,43,Diploma,Australia
S2134,42,UG,Canada
S2135,32,UG,Australia
S2136,25,UG,Canada
S2137,33,PG,Australia
S2138,26,School,USA
S2139,44,UG,USA
S2140,21,School,Australia
S2141,39,Diploma,USA
S2142,18,School,Australia
S2143,37,UG,India
S2144,18,UG,India
S2145,26,PG,India
S2146,27,UG,India
S2147,22,UG,USA
S2148,38,Diploma,Australia
S2149,32,Diploma,UK
S2150,42,School,UK
S2151,21,PG,India
S2152,32,PG,UK
S2153,23,School,UK
S2154,40,PG,India
S2155,34,School,USA
S2156,27,UG,Australia
S2157,38,UG,Canada
S2158,24,PG,Australia
S2159,27,Diploma,India
S2160,19,UG,Canada
S2161,21,PG,India
S2162,41,School,India
